GISID,mapId,mapcoords_,mapcoords1,Colony
146666,1625245,166.3688315,-77.68537577,Tent Island
146668,1625251,166.4460791,-77.66613974,Little Razorback
146671,1625260,166.5040148,-77.67713537,Big Razorback
146675,1625267,166.9095648,-77.70732362,South Base
146684,1625288,166.3495196,-77.65513445,Inaccessible Island
146689,1625299,166.3688315,-77.69086634,Tent Island
146691,1625309,166.7357577,-77.74563974,Turtle Rock
146695,1625318,166.6971338,-77.66338933,Turks Head Tryggve
146698,1625331,166.7550696,-77.66613974,Turks Head Tryggve
146699,1625333,166.7936934,-77.66338933,Turks Head Tryggve
146700,1625350,166.8516291,-77.72923297,Hutton Cliffs
146705,1625365,166.3495196,-77.6606383,Inaccessible Island
146707,1625373,166.4847029,-77.68537577,Big Razorback
146708,1625376,166.3881434,-77.66338933,Inaccessible Island
146715,1625400,166.465391,-77.66613974,Little Razorback
146727,1625442,166.3302077,-77.67438737,Tent Island
146733,1625473,166.3688315,-77.68812136,Tent Island
146735,1625478,166.3302077,-77.66338933,Inaccessible Island
146739,1625489,166.7550696,-77.74290678,Turtle Rock
146741,1625494,166.7550696,-77.66338933,Turks Head Tryggve
146743,1625496,166.3881434,-77.69086634,Tent Island
146775,1625878,166.8247765,-77.73486137,Hutton Cliffs
146800,1626200,166.7089051,-77.65529253,Turks Head Tryggve
146808,1626330,166.6895932,-77.65529253,Turks Head Tryggve
146809,1626338,166.6895932,-77.65253973,Turks Head Tryggve
146831,1626638,166.8634004,-77.72117872,Hutton Cliffs
146856,1626941,166.7475289,-77.66079631,Turks Head Tryggve
146876,1627184,166.9213361,-77.69925522,South Base
146877,1627189,166.8827123,-77.70199776,South Base
146887,1627327,166.8634004,-77.71844039,Hutton Cliffs
146921,1627729,166.8440885,-77.72391645,Hutton Cliffs
146938,1627974,166.8827123,-77.71844039,Hutton Cliffs
146946,1628071,166.7668408,-77.66904746,Turks Head Tryggve
146962,1628309,166.7668408,-77.6635473,Turks Head Tryggve
146965,1628319,166.9020242,-77.7047397,South Base
146991,1628704,166.7668408,-77.66629768,Turks Head Tryggve
146999,1628785,166.7475289,-77.65804472,Turks Head Tryggve
147007,1628912,166.940648,-77.69925522,South Base
147011,1628934,166.6895932,-77.65804472,Turks Head Tryggve
147012,1628936,166.728217,-77.66904746,Turks Head Tryggve
147024,1629023,166.8634004,-77.72665358,Hutton Cliffs
147028,1629125,166.6895932,-77.66079631,Turks Head Tryggve
147030,1629148,166.9213361,-77.7047397,South Base
147036,1629173,166.7861527,-77.66904746,Turks Head Tryggve
147073,1629668,166.8440885,-77.73759609,Hutton Cliffs
147074,1629676,166.8054646,-77.6635473,Turks Head Tryggve
147083,1629755,166.8827123,-77.70748104,South Base
147095,1629916,166.8247765,-77.72939011,Hutton Cliffs
147120,1630278,166.7668408,-77.74033022,Turtle Rock
147122,1630308,166.9020242,-77.70199776,South Base
147128,1630361,166.7475289,-77.74306375,Turtle Rock
147164,1630654,166.8634004,-77.73486137,Hutton Cliffs
147195,1631183,166.728217,-77.65804472,Turks Head Tryggve
147199,1631244,166.8634004,-77.73212604,Hutton Cliffs
147204,1631279,166.8440885,-77.73486137,Hutton Cliffs
147222,1631465,166.728217,-77.6635473,Turks Head Tryggve
147266,1632199,166.7089051,-77.66079631,Turks Head Tryggve
147343,1633143,166.7861527,-77.66629768,Turks Head Tryggve
147362,1633411,166.7475289,-77.6635473,Turks Head Tryggve
147385,1633839,166.728217,-77.66079631,Turks Head Tryggve
147386,1633842,166.8247765,-77.66629768,Turks Head Tryggve
147405,1634103,166.8440885,-77.73212604,Hutton Cliffs
147425,1634409,166.7861527,-77.74579667,Turtle Rock
147426,1634420,166.8440885,-77.72665358,Hutton Cliffs
147433,1634548,166.8054646,-77.66629768,Turks Head Tryggve
147442,1634674,166.8440885,-77.72117872,Hutton Cliffs
147444,1634704,166.7089051,-77.65804472,Turks Head Tryggve
147447,1634737,166.8827123,-77.7047397,South Base
147452,1634833,166.8634004,-77.72939011,Hutton Cliffs
147457,1634867,166.8247765,-77.66904746,Turks Head Tryggve
147464,1634915,166.8827123,-77.72117872,Hutton Cliffs
147488,1635169,166.8634004,-77.72391645,Hutton Cliffs
147489,1635173,166.7475289,-77.74579667,Turtle Rock
147507,1635389,166.7861527,-77.748529,Turtle Rock
147514,1635419,166.728217,-77.66629768,Turks Head Tryggve
147535,1635717,166.7089051,-77.6635473,Turks Head Tryggve
147545,1635833,166.8247765,-77.73212604,Hutton Cliffs
147577,1636196,166.7668408,-77.74306375,Turtle Rock
147578,1636208,166.7475289,-77.66904746,Turks Head Tryggve
147579,1636218,166.7668408,-77.748529,Turtle Rock
147615,1636652,166.7475289,-77.66629768,Turks Head Tryggve
147625,1636804,166.940648,-77.70199776,South Base
147627,1636813,166.8247765,-77.6635473,Turks Head Tryggve
147643,1637076,166.9213361,-77.70199776,South Base
147647,1637120,166.9213361,-77.70748104,South Base
147651,1637148,166.7668408,-77.74579667,Turtle Rock
147668,1637301,166.7475289,-77.748529,Turtle Rock
147671,1637312,166.7861527,-77.74033022,Turtle Rock
147677,1637358,166.8440885,-77.72939011,Hutton Cliffs
147696,1637599,166.7089051,-77.66629768,Turks Head Tryggve
147722,1637961,166.9020242,-77.71296192,South Base
147738,1638156,166.7861527,-77.74306375,Turtle Rock
147754,1638491,166.8054646,-77.66904746,Turks Head Tryggve
147769,1638587,166.9020242,-77.71022178,South Base
147786,1638852,166.9020242,-77.70748104,South Base
148217,1642380,166.3203194,-77.66706695,Inaccessible Island
148222,1642406,166.5327504,-77.68630155,Big Razorback
148238,1642508,166.803117,-77.66981656,Turks Head Tryggve
148248,1642587,166.4361908,-77.66156592,Little Razorback
148249,1642590,166.7065575,-77.66156592,Turks Head Tryggve
148256,1642646,166.7838051,-77.74929322,Turtle Rock
148260,1642680,166.4748146,-77.66981656,Little Razorback
148273,1642746,166.5134384,-77.67531397,Big Razorback
148278,1642808,166.5327504,-77.68080897,Big Razorback
148284,1642863,166.7258694,-77.65606248,Turks Head Tryggve
148289,1642901,166.3782551,-77.68630155,Tent Island
148291,1642903,166.3396313,-77.68355556,Tent Island
148292,1642904,166.4555027,-77.68080897,Big Razorback
148293,1642911,166.3589432,-77.67256557,Tent Island
148299,1642948,166.8417408,-77.73015551,Hutton Cliffs
148304,1643000,166.8224289,-77.66706695,Turks Head Tryggve
148312,1643029,166.4555027,-77.68630155,Big Razorback
148316,1643052,166.3782551,-77.65606248,Inaccessible Island
148317,1643056,166.3782551,-77.6588145,Inaccessible Island
148319,1643098,166.5327504,-77.66981656,Little Razorback
148335,1643205,166.4555027,-77.68904694,Big Razorback
148342,1643254,166.3782551,-77.66431674,Inaccessible Island
148343,1643259,166.7065575,-77.66431674,Turks Head Tryggve
148349,1643288,166.7644932,-77.66706695,Turks Head Tryggve
148355,1643324,166.3782551,-77.66156592,Inaccessible Island
148364,1643425,166.3589432,-77.66706695,Inaccessible Island
148378,1643544,166.4941265,-77.66431674,Little Razorback
148381,1643570,166.8803646,-77.70550662,South Base
148385,1643600,166.397567,-77.68904694,Tent Island
148393,1643638,166.3589432,-77.66431674,Inaccessible Island
148398,1643676,166.5134384,-77.66981656,Little Razorback
148404,1643718,166.7451813,-77.66981656,Turks Head Tryggve
148408,1643748,166.3589432,-77.68630155,Tent Island
148412,1643766,166.7644932,-77.66431674,Turks Head Tryggve
148417,1643799,166.3396313,-77.66156592,Inaccessible Island
148421,1643829,166.8803646,-77.71920646,Hutton Cliffs
148431,1643917,166.3782551,-77.67806177,Tent Island
148436,1643973,166.5134384,-77.68080897,Big Razorback
148445,1644057,166.7644932,-77.74382831,Turtle Rock
148466,1644209,166.3782551,-77.69453591,Tent Island
148467,1644213,166.8417408,-77.73562643,Hutton Cliffs
148474,1644253,166.397567,-77.6588145,Inaccessible Island
148479,1644276,166.8610527,-77.72468219,Hutton Cliffs
148482,1644310,166.3589432,-77.69453591,Tent Island
148487,1644344,166.4748146,-77.68355556,Big Razorback
148489,1644364,166.6872456,-77.65055661,Turks Head Tryggve
148493,1644376,166.3203194,-77.66156592,Inaccessible Island
148499,1644411,166.3589432,-77.69179173,Tent Island
148507,1644443,166.5134384,-77.66706695,Little Razorback
148511,1644459,166.8996765,-77.71098836,South Base
148512,1644467,166.8996765,-77.70550662,South Base
148516,1644487,166.7451813,-77.6588145,Turks Head Tryggve
148517,1644491,166.3396313,-77.6588145,Inaccessible Island
148519,1644502,166.9189885,-77.70002247,South Base
148527,1644523,166.8803646,-77.70276484,South Base
148528,1644531,166.3782551,-77.65330985,Inaccessible Island
148549,1644691,166.6872456,-77.6588145,Turks Head Tryggve
148562,1644787,166.5327504,-77.68355556,Big Razorback
148565,1644819,166.8224289,-77.66431674,Turks Head Tryggve
148571,1644856,166.4748146,-77.66431674,Little Razorback
148574,1644881,166.3203194,-77.66431674,Inaccessible Island
148579,1644931,166.397567,-77.69179173,Tent Island
148591,1645035,166.4748146,-77.67531397,Big Razorback
148594,1645043,166.7451813,-77.65606248,Turks Head Tryggve
148597,1645047,166.4555027,-77.67806177,Big Razorback
148602,1645100,166.7838051,-77.66431674,Turks Head Tryggve
148609,1645135,166.397567,-77.66156592,Inaccessible Island
148624,1645242,166.9383004,-77.69727949,South Base
148625,1645247,166.4941265,-77.67531397,Big Razorback
148630,1645274,166.4748146,-77.66156592,Little Razorback
148631,1645277,166.8417408,-77.73836099,Hutton Cliffs
148641,1645348,166.3396313,-77.68080897,Tent Island
148649,1645409,166.7644932,-77.74109495,Turtle Rock
148657,1645482,166.3396313,-77.66431674,Inaccessible Island
148661,1645510,166.7258694,-77.66156592,Turks Head Tryggve
148668,1645571,166.4361908,-77.66431674,Little Razorback
148674,1645594,166.7644932,-77.66981656,Turks Head Tryggve
148675,1645603,166.7838051,-77.66981656,Turks Head Tryggve
148680,1645621,166.6872456,-77.66156592,Turks Head Tryggve
148681,1645628,166.7258694,-77.6588145,Turks Head Tryggve
148688,1645708,166.4748146,-77.68630155,Big Razorback
148689,1645709,166.8996765,-77.70824779,South Base
148700,1645804,166.4555027,-77.6588145,Little Razorback
148703,1645821,166.803117,-77.66706695,Turks Head Tryggve
148713,1645898,166.3589432,-77.68080897,Tent Island
148714,1645914,166.3782551,-77.67531397,Tent Island
148718,1645950,166.7838051,-77.74656106,Turtle Rock
148719,1645964,166.4555027,-77.68355556,Big Razorback
148724,1645999,166.4555027,-77.66431674,Little Razorback
148728,1646012,166.7258694,-77.66431674,Turks Head Tryggve
148729,1646031,166.3589432,-77.6588145,Inaccessible Island
148734,1646069,166.3589432,-77.67806177,Tent Island
148738,1646116,166.4941265,-77.66981656,Little Razorback
148740,1646121,166.3589432,-77.66156592,Inaccessible Island
148745,1646143,166.7451813,-77.66431674,Turks Head Tryggve
148747,1646169,166.4941265,-77.68080897,Big Razorback
148749,1646186,166.8417408,-77.72741915,Hutton Cliffs
148758,1646258,166.8610527,-77.72194462,Hutton Cliffs
148760,1646262,166.7451813,-77.74109495,Turtle Rock
148768,1646295,166.4941265,-77.67806177,Big Razorback
148774,1646321,166.3203194,-77.65606248,Inaccessible Island
148788,1646401,166.7838051,-77.74382831,Turtle Rock
148790,1646424,166.4941265,-77.66706695,Little Razorback
148791,1646448,166.3589432,-77.65330985,Inaccessible Island
148794,1646479,166.7065575,-77.65606248,Turks Head Tryggve
148804,1646547,166.4748146,-77.67806177,Big Razorback
148808,1646562,166.3782551,-77.68904694,Tent Island
148816,1646598,166.7838051,-77.66706695,Turks Head Tryggve
148818,1646627,166.5327504,-77.67806177,Big Razorback
148822,1646647,166.8224289,-77.66981656,Turks Head Tryggve
148838,1646746,166.7644932,-77.74656106,Turtle Rock
148840,1646759,166.3396313,-77.67256557,Tent Island
148847,1646792,166.3782551,-77.69727949,Tent Island
148849,1646813,166.5134384,-77.68355556,Big Razorback
148851,1646832,166.8417408,-77.72468219,Hutton Cliffs
148852,1646833,166.6872456,-77.65606248,Turks Head Tryggve
148853,1646836,166.4361908,-77.66706695,Little Razorback
148861,1646862,166.8996765,-77.70276484,South Base
148871,1646927,166.9189885,-77.70276484,South Base
148874,1646958,166.3589432,-77.68904694,Tent Island
148882,1647023,166.8610527,-77.72741915,Hutton Cliffs
148887,1647063,166.3203194,-77.6588145,Inaccessible Island
148888,1647065,166.9189885,-77.70550662,South Base
148890,1647077,166.7451813,-77.66706695,Turks Head Tryggve
148891,1647084,166.397567,-77.68630155,Tent Island
148904,1647175,166.3396313,-77.67806177,Tent Island
148906,1647181,166.3782551,-77.68355556,Tent Island
148917,1647324,166.7451813,-77.66156592,Turks Head Tryggve
148918,1647330,166.4555027,-77.67531397,Big Razorback
148936,1647458,166.3396313,-77.66706695,Inaccessible Island
148945,1647504,166.7644932,-77.66156592,Turks Head Tryggve
148947,1647507,166.7644932,-77.73836099,Turtle Rock
148967,1647675,166.803117,-77.66431674,Turks Head Tryggve
148981,1647823,166.4555027,-77.67256557,Big Razorback
148984,1647843,166.7838051,-77.73836099,Turtle Rock
148986,1647854,166.3396313,-77.68630155,Tent Island
148987,1647857,166.7644932,-77.6588145,Turks Head Tryggve
148994,1647922,166.397567,-77.69453591,Tent Island
148998,1647967,166.3589432,-77.68355556,Tent Island
149004,1648013,166.3396313,-77.65606248,Inaccessible Island
149007,1648023,166.4941265,-77.68904694,Big Razorback
149024,1648160,166.3589432,-77.67531397,Tent Island
149032,1648212,166.7838051,-77.74109495,Turtle Rock
149045,1648332,166.7258694,-77.66706695,Turks Head Tryggve
149049,1648347,166.8996765,-77.70002247,South Base
149052,1648362,166.4748146,-77.66706695,Little Razorback
149053,1648372,166.397567,-77.68355556,Tent Island
149059,1648409,166.3782551,-77.69179173,Tent Island
149060,1648414,166.9383004,-77.70002247,South Base
149065,1648450,166.3396313,-77.67531397,Tent Island
149074,1648480,166.9383004,-77.70276484,South Base
149077,1648486,166.4941265,-77.67256557,Little Razorback
149078,1648505,166.4941265,-77.68630155,Big Razorback
149082,1648526,166.3396313,-77.68904694,Tent Island
149083,1648530,166.3396313,-77.66981656,Tent Island
149088,1648558,166.4168789,-77.66431674,Little Razorback
149095,1648591,166.8417408,-77.72194462,Hutton Cliffs
149101,1648635,166.4941265,-77.68355556,Big Razorback
149109,1648671,166.4748146,-77.68080897,Big Razorback
149110,1648675,166.4748146,-77.67256557,Little Razorback
149111,1648684,166.6872456,-77.65330985,Turks Head Tryggve
149119,1648774,166.5134384,-77.66431674,Little Razorback
149125,1648832,166.8417408,-77.73289127,Hutton Cliffs
149140,1648989,166.5327504,-77.66706695,Little Razorback
149149,1649039,166.5134384,-77.68630155,Big Razorback
149156,1649095,166.4555027,-77.66706695,Little Razorback
149163,1649187,166.3589432,-77.65606248,Inaccessible Island
149164,1649191,166.4361908,-77.6588145,Little Razorback
149170,1649241,166.5134384,-77.67806177,Big Razorback
149171,1649243,166.5134384,-77.68904694,Big Razorback
149193,1649413,166.4555027,-77.66981656,Little Razorback
149224,1649606,166.7644932,-77.74929322,Turtle Rock
149225,1649630,166.3782551,-77.68080897,Tent Island
149228,1649655,166.4748146,-77.68904694,Big Razorback
149231,1649664,166.5134384,-77.67256557,Little Razorback
149236,1649688,166.7065575,-77.6588145,Turks Head Tryggve
149240,1649704,166.4555027,-77.66156592,Little Razorback
149249,1649755,166.7451813,-77.74382831,Turtle Rock
149251,1649767,166.4941265,-77.66156592,Little Razorback
149253,1649787,166.8610527,-77.71920646,Hutton Cliffs
149261,1649838,166.7451813,-77.74656106,Turtle Rock
149790,1655268,166.4815864,-77.66211729,Little Razorback
149794,1655287,166.4622745,-77.68410596,Big Razorback
149795,1655289,166.8485126,-77.73890898,Hutton Cliffs
149796,1655292,166.6940174,-77.66211729,Turks Head Tryggve
149804,1655356,166.7326412,-77.66486799,Turks Head Tryggve
149811,1655375,166.8871364,-77.7087971,South Base
149826,1655442,166.9450721,-77.70057214,South Base
149828,1655457,166.3464031,-77.67586474,Tent Island
149833,1655470,166.8292007,-77.73617454,Hutton Cliffs
149838,1655492,166.4429626,-77.66486799,Little Razorback
149847,1655517,166.8678245,-77.72523078,Hutton Cliffs
149851,1655535,166.7519531,-77.66211729,Turks Head Tryggve
149858,1655560,166.5008983,-77.67586474,Big Razorback
149860,1655567,166.4815864,-77.66486799,Little Razorback
149867,1655601,166.7519531,-77.66486799,Turks Head Tryggve
149868,1655604,166.6940174,-77.65936599,Turks Head Tryggve
149875,1655623,166.7519531,-77.74710869,Turtle Rock
149877,1655641,166.3270912,-77.68135949,Tent Island
149881,1655660,166.4622745,-77.67036757,Little Razorback
149884,1655666,166.4622745,-77.66211729,Little Razorback
149893,1655722,166.5008983,-77.66486799,Little Razorback
149899,1655749,166.4815864,-77.66761808,Little Razorback
149900,1655755,166.365715,-77.69508583,Tent Island
